origin_zone,dest_zone,road_type,speed_limit_kmh,num_lanes,is_one_way,distance_km,road_curvature,has_signal,is_construction,weather_condition,day_of_week,time_slot,is_weekend,is_holiday,day_type,congestion_multiplier
19,22,main_road,42.7,4,0,13.93,1.144,1,0,clear,Wed,evening_peak,0,0,weekday,1.6758
20,1,main_road,59.6,3,0,19.53,1.054,0,0,clear,Thu,evening_peak,0,1,weekday,2.8722
18,3,main_road,67.1,2,0,19.9,1.247,1,0,clear,Wed,night,0,0,weekday,0.7874
15,12,main_road,76.9,4,0,8.24,1.03,1,0,cloudy,Sat,night,1,0,weekend,0.6973
4,12,main_road,65.1,4,0,0.97,1.247,1,0,clear,Fri,evening_peak,0,0,friday,3.5
22,20,main_road,68.2,2,0,12.49,1.103,1,0,clear,Mon,midday,0,0,weekday,2.0388
2,12,highway,111.6,5,1,3.96,1.541,0,0,rain,Mon,night,0,0,weekday,0.9238
17,18,street,29.4,2,0,0.38,1.678,0,0,clear,Tue,midday,0,0,weekday,2.1409
3,5,street,34.0,2,1,5.27,1.212,1,0,cloudy,Mon,midday,0,0,weekday,2.2726
2,15,main_road,47.5,2,0,10.35,1.439,1,0,heavy_rain,Mon,morning_peak,0,0,weekday,3.5
19,12,street,48.2,1,0,17.46,1.104,0,0,clear,Sun,evening_peak,1,0,weekend,2.6395
6,8,street,24.3,1,0,12.52,1.501,1,0,cloudy,Mon,morning_peak,0,0,weekday,3.5
6,10,street,46.6,2,0,9.58,1.114,0,0,rain,Tue,night,0,0,weekday,1.9503
9,17,main_road,50.1,4,0,18.33,1.212,1,0,clear,Tue,night,0,0,weekday,0.9181
3,20,main_road,74.6,2,0,12.03,1.374,0,1,clear,Fri,night,0,0,friday,1.1278
5,15,highway,109.9,4,1,4.95,1.612,0,0,heavy_rain,Sun,midday,1,0,weekend,1.3719
19,10,main_road,58.2,3,1,17.35,1.317,1,0,clear,Thu,morning_peak,0,1,weekday,2.3383
20,9,street,38.1,1,0,16.28,1.771,1,0,clear,Mon,midday,0,0,weekday,3.1656
4,10,main_road,67.5,2,1,17.57,1.42,1,0,rain,Tue,midday,0,0,weekday,2.6133
8,7,main_road,72.0,3,0,7.72,1.714,0,0,fog,Sat,midday,1,0,weekend,1.9487
21,18,main_road,63.4,3,0,15.58,1.748,1,0,clear,Sat,night,1,0,weekend,1.9155
11,22,street,44.4,1,0,12.77,1.426,1,0,rain,Sat,night,1,0,weekend,1.8023
12,21,main_road,49.4,3,0,13.0,1.063,0,0,fog,Thu,night,0,0,weekday,0.917
20,23,main_road,74.5,2,0,9.08,1.016,1,0,cloudy,Mon,evening_peak,0,0,weekday,2.9273
7,6,street,26.5,1,0,10.39,1.297,1,0,rain,Mon,evening_peak,0,0,weekday,3.5
9,13,service_lane,35.0,1,0,3.01,1.562,1,0,rain,Wed,morning_peak,0,0,weekday,3.5
2,5,main_road,70.5,4,0,16.46,1.45,0,0,clear,Mon,morning_peak,0,0,weekday,2.8163
11,10,street,44.9,1,1,9.43,1.765,1,0,clear,Thu,night,0,0,weekday,1.2699
6,10,main_road,56.9,4,0,0.51,1.453,0,0,clear,Fri,morning_peak,0,0,friday,2.7371
22,16,service_lane,23.3,2,1,18.08,1.059,0,0,cloudy,Wed,night,0,0,weekday,1.2035
14,2,street,27.8,1,0,19.26,1.142,1,0,rain,Fri,evening_peak,0,0,friday,3.5
10,9,main_road,66.5,2,0,5.6,1.644,0,0,rain,Mon,midday,0,1,weekday,1.9574
18,9,street,30.0,2,0,10.64,1.587,0,0,clear,Sat,midday,1,0,weekend,1.7453
18,23,main_road,66.5,2,0,0.16,1.485,0,0,rain,Fri,night,0,0,friday,1.3686
10,8,service_lane,24.1,1,1,18.52,1.629,0,0,clear,Mon,night,0,0,weekday,0.8368
10,5,street,30.8,1,0,11.15,1.193,1,0,fog,Thu,evening_peak,0,1,weekday,3.5
20,7,highway,83.9,5,1,18.44,1.67,0,0,clear,Fri,night,0,0,friday,0.629
19,7,main_road,75.9,3,1,16.55,1.723,0,0,heavy_rain,Thu,evening_peak,0,0,weekday,3.4386
9,2,highway,94.9,6,0,7.49,1.119,0,1,clear,Sat,night,1,0,weekend,0.7684
6,8,main_road,78.1,2,0,4.61,1.776,1,0,cloudy,Fri,morning_peak,0,0,friday,3.5
20,3,service_lane,33.3,1,1,2.71,1.042,0,0,fog,Wed,midday,0,0,weekday,3.1093
14,6,street,40.4,1,1,11.63,1.654,0,0,fog,Sat,midday,1,0,weekend,1.4638
10,6,main_road,64.4,2,0,7.32,1.015,1,0,heavy_rain,Wed,midday,0,0,weekday,2.9272
20,11,main_road,77.1,4,0,0.97,1.4,1,0,fog,Wed,midday,0,0,weekday,3.0034
9,22,main_road,48.5,2,0,16.71,1.102,0,1,clear,Mon,morning_peak,0,0,weekday,3.3118
2,12,highway,93.9,6,1,11.31,1.202,0,0,clear,Wed,morning_peak,0,0,weekday,1.1634
11,15,street,27.2,2,0,18.9,1.371,0,0,clear,Mon,morning_peak,0,0,weekday,2.5327
18,22,main_road,60.5,4,0,0.48,1.252,0,0,cloudy,Wed,midday,0,0,weekday,1.3878
16,8,street,38.3,1,0,1.93,1.005,1,0,clear,Tue,morning_peak,0,0,weekday,2.6964
8,17,highway,93.0,5,0,0.43,1.1,1,1,rain,Wed,night,0,0,weekday,1.0482
8,14,highway,113.7,4,1,10.7,1.593,0,0,fog,Wed,midday,0,0,weekday,1.5535
3,8,highway,107.7,6,0,13.76,1.795,0,0,heavy_rain,Tue,evening_peak,0,0,weekday,2.8101
2,18,main_road,74.1,4,0,9.98,1.333,0,1,clear,Thu,morning_peak,0,0,weekday,2.8607
11,7,main_road,65.5,4,0,14.31,1.406,0,0,fog,Thu,morning_peak,0,0,weekday,2.8257
3,23,highway,118.9,6,1,1.35,1.451,0,0,clear,Fri,midday,0,1,friday,1.1669
13,10,service_lane,20.6,1,1,8.67,1.253,0,0,cloudy,Thu,morning_peak,0,0,weekday,2.9987
6,8,main_road,62.7,4,0,3.44,1.012,1,0,clear,Thu,midday,0,0,weekday,1.9775
4,18,main_road,48.1,3,0,8.32,1.002,1,0,fog,Mon,morning_peak,0,1,weekday,3.4702
14,23,highway,102.0,5,1,3.64,1.21,0,0,fog,Sat,evening_peak,1,0,weekend,1.2541
6,23,street,46.2,2,1,4.63,1.105,0,1,clear,Thu,night,0,0,weekday,1.9
8,12,street,38.3,1,0,18.0,1.108,0,0,clear,Sun,midday,1,0,weekend,1.6384
22,16,street,42.0,1,0,5.07,1.649,0,0,cloudy,Fri,midday,0,0,friday,2.9165
8,6,highway,110.0,6,0,10.75,1.239,0,0,clear,Fri,evening_peak,0,0,friday,2.0263
19,8,highway,119.0,4,0,10.14,1.096,0,0,cloudy,Wed,evening_peak,0,0,weekday,1.7168
6,8,street,27.5,2,0,9.88,1.075,1,0,cloudy,Tue,midday,0,0,weekday,3.1663
9,22,street,33.9,2,0,2.7,1.465,0,0,cloudy,Fri,morning_peak,0,0,friday,3.2004
2,1,street,20.8,1,0,9.54,1.538,1,0,rain,Mon,evening_peak,0,0,weekday,3.5
19,15,main_road,61.6,4,0,19.27,1.773,1,0,clear,Fri,evening_peak,0,0,friday,3.2744
8,12,main_road,43.3,3,0,19.22,1.47,1,0,clear,Sat,evening_peak,1,0,weekend,2.2011
20,10,service_lane,34.2,1,1,18.71,1.256,0,0,fog,Sat,morning_peak,1,0,weekend,2.9211
15,14,main_road,59.4,2,0,0.39,1.153,0,0,heavy_rain,Sun,midday,1,0,weekend,1.4187
10,16,main_road,74.1,4,0,17.3,1.748,1,0,clear,Sat,midday,1,0,weekend,1.6263
20,16,highway,108.3,4,1,5.05,1.086,1,0,clear,Wed,morning_peak,0,0,weekday,2.0367
8,13,street,36.7,1,0,9.61,1.498,1,0,clear,Wed,midday,0,0,weekday,2.9552
4,21,street,29.5,2,0,10.06,1.671,1,0,clear,Wed,evening_peak,0,0,weekday,3.1236
3,5,street,24.1,2,0,19.1,1.055,0,0,clear,Sun,night,1,0,weekend,0.8599
1,2,main_road,46.5,4,0,18.61,1.08,1,0,clear,Thu,morning_peak,0,0,weekday,2.6917
20,22,street,37.4,2,0,11.56,1.594,0,0,cloudy,Fri,midday,0,0,friday,2.586
6,23,main_road,62.9,4,0,17.91,1.332,1,0,rain,Wed,evening_peak,0,0,weekday,3.5
16,18,main_road,57.8,2,1,15.63,1.194,1,0,rain,Sat,night,1,0,weekend,1.0608
23,17,service_lane,35.8,1,0,18.43,1.271,0,0,cloudy,Wed,midday,0,0,weekday,2.8331
8,1,highway,95.0,6,1,9.98,1.797,0,0,heavy_rain,Thu,midday,0,1,weekday,2.0807
20,18,main_road,72.9,3,0,10.68,1.012,1,0,cloudy,Thu,morning_peak,0,0,weekday,2.4894
11,9,main_road,65.1,2,0,14.24,1.19,1,0,clear,Tue,midday,0,0,weekday,1.6527
16,11,main_road,44.6,3,0,4.05,1.431,0,1,clear,Tue,morning_peak,0,0,weekday,2.9822
20,4,street,26.1,1,0,17.27,1.58,1,0,heavy_rain,Sun,evening_peak,1,0,weekend,3.5
15,18,service_lane,31.5,2,0,19.85,1.181,0,0,cloudy,Fri,evening_peak,0,0,friday,3.5
9,20,main_road,71.6,2,0,9.99,1.686,0,1,clear,Tue,midday,0,0,weekday,2.0671
8,20,main_road,71.5,4,0,13.14,1.029,1,0,clear,Sun,morning_peak,1,0,weekend,2.1157
3,10,main_road,76.7,2,0,13.52,1.293,0,0,clear,Sun,evening_peak,1,0,weekend,1.5889
6,5,street,37.3,1,0,0.95,1.162,1,1,cloudy,Mon,midday,0,0,weekday,2.9731
8,11,street,27.6,2,1,9.67,1.666,1,0,clear,Thu,midday,0,0,weekday,2.0643
1,23,street,31.3,1,0,7.58,1.131,1,0,clear,Tue,night,0,0,weekday,1.1419
16,22,street,30.1,2,0,9.79,1.638,0,1,cloudy,Mon,night,0,0,weekday,1.8381
10,14,main_road,40.4,3,1,7.09,1.38,1,0,clear,Mon,night,0,0,weekday,1.1874
23,6,street,31.8,2,0,11.68,1.281,1,0,fog,Mon,night,0,0,weekday,2.1151
18,8,main_road,71.0,2,1,13.45,1.179,0,0,clear,Fri,morning_peak,0,1,friday,1.7014
7,23,street,42.7,2,0,16.85,1.239,0,1,rain,Sun,night,1,0,weekend,0.8043
6,1,highway,92.3,6,1,3.45,1.488,0,0,cloudy,Tue,midday,0,0,weekday,1.4473
3,22,highway,111.6,4,0,8.37,1.565,0,0,clear,Fri,night,0,0,friday,0.6744
7,3,main_road,63.0,3,0,13.07,1.643,1,0,clear,Thu,midday,0,0,weekday,2.0394
21,14,main_road,49.7,3,0,15.67,1.107,1,0,fog,Fri,midday,0,0,friday,3.5
22,12,street,28.9,2,0,14.31,1.51,1,0,clear,Fri,night,0,0,friday,1.1526
17,18,service_lane,27.7,2,1,10.6,1.439,0,0,fog,Mon,morning_peak,0,0,weekday,3.5
15,10,highway,115.4,6,0,15.53,1.465,1,0,clear,Wed,night,0,0,weekday,0.55
14,3,street,32.0,2,0,0.78,1.235,1,0,rain,Mon,morning_peak,0,0,weekday,3.5
20,10,service_lane,24.6,2,1,1.94,1.535,0,0,cloudy,Thu,evening_peak,0,0,weekday,3.5
22,10,street,44.2,2,0,12.31,1.286,1,0,clear,Mon,morning_peak,0,0,weekday,2.1451
4,12,street,20.0,1,0,9.67,1.428,1,1,cloudy,Sat,night,1,0,weekend,1.4781
23,20,street,26.2,2,1,15.71,1.005,0,0,fog,Thu,morning_peak,0,0,weekday,3.4743
8,17,highway,104.9,5,0,14.82,1.617,0,0,clear,Thu,midday,0,0,weekday,1.1073
19,6,highway,119.6,6,0,2.1,1.317,0,0,clear,Mon,midday,0,0,weekday,1.2773
7,4,highway,103.5,5,0,6.26,1.642,0,0,cloudy,Sat,midday,1,0,weekend,1.15
19,16,street,37.1,1,0,17.84,1.049,0,0,clear,Thu,night,0,0,weekday,1.1927
11,6,street,29.8,2,0,4.13,1.203,0,0,clear,Tue,midday,0,0,weekday,1.5052
5,13,service_lane,28.6,2,0,17.06,1.181,0,0,clear,Sat,evening_peak,1,0,weekend,3.195
3,21,main_road,70.4,2,0,17.98,1.224,1,0,clear,Sat,midday,1,0,weekend,1.6
8,1,street,42.6,2,1,1.93,1.391,1,0,clear,Mon,evening_peak,0,1,weekday,2.9382
15,14,highway,89.6,4,1,9.74,1.054,0,0,cloudy,Mon,evening_peak,0,0,weekday,1.309
17,7,service_lane,24.6,2,1,6.52,1.181,0,0,clear,Fri,night,0,0,friday,0.8246
21,8,main_road,41.7,2,0,18.46,1.286,1,0,clear,Sat,evening_peak,1,0,weekend,3.5
11,14,street,37.9,2,0,13.7,1.28,0,0,rain,Fri,morning_peak,0,0,friday,3.5
16,1,main_road,51.2,3,0,7.67,1.687,1,0,cloudy,Mon,morning_peak,0,0,weekday,2.8602
11,12,street,34.5,2,0,6.98,1.278,1,0,clear,Sun,morning_peak,1,0,weekend,2.4521
11,2,street,26.0,2,1,11.9,1.683,1,0,cloudy,Tue,morning_peak,0,0,weekday,3.1117
12,20,street,39.6,1,0,11.59,1.064,1,0,clear,Thu,morning_peak,0,0,weekday,2.1476
22,1,main_road,47.6,2,0,19.53,1.657,1,0,clear,Mon,morning_peak,0,0,weekday,2.7783
21,12,main_road,48.4,3,1,9.36,1.286,0,0,clear,Wed,morning_peak,0,0,weekday,2.8103
7,17,highway,111.1,6,0,6.79,1.175,0,0,clear,Sun,night,1,0,weekend,0.55
7,1,main_road,63.5,4,0,9.1,1.087,0,0,clear,Sat,night,1,0,weekend,0.7262
8,14,street,26.3,2,0,5.08,1.349,1,0,heavy_rain,Thu,night,0,0,weekday,1.9075
1,17,highway,111.5,6,1,16.8,1.365,0,1,clear,Wed,midday,0,0,weekday,2.1199
7,10,main_road,57.8,3,0,17.32,1.596,1,0,clear,Mon,morning_peak,0,0,weekday,2.4374
23,3,highway,81.1,6,1,1.99,1.072,0,0,fog,Fri,morning_peak,0,0,friday,2.3678
11,6,street,41.1,2,0,1.53,1.292,0,0,clear,Mon,midday,0,0,weekday,2.0764
3,16,main_road,64.4,2,1,18.98,1.328,1,0,rain,Mon,midday,0,0,weekday,2.0749
21,18,main_road,64.0,4,0,3.52,1.185,1,0,clear,Thu,midday,0,0,weekday,2.2072
19,15,street,42.2,1,0,19.66,1.045,0,0,clear,Mon,morning_peak,0,0,weekday,3.0963
18,8,service_lane,36.3,2,0,2.9,1.572,0,0,clear,Sun,evening_peak,1,0,weekend,2.7464
16,7,street,37.4,1,0,16.4,1.712,1,0,clear,Sun,morning_peak,1,0,weekend,3.3762
1,13,main_road,47.3,3,0,7.47,1.073,1,0,cloudy,Fri,evening_peak,0,0,friday,3.5
15,14,street,44.5,1,0,9.06,1.49,1,0,cloudy,Fri,night,0,0,friday,1.5047
17,4,service_lane,25.9,2,0,16.26,1.734,0,0,clear,Thu,morning_peak,0,0,weekday,3.5
13,4,service_lane,37.0,2,0,0.83,1.036,0,0,clear,Thu,evening_peak,0,0,weekday,2.9419
19,18,main_road,59.8,4,0,16.03,1.562,1,0,clear,Sun,midday,1,0,weekend,1.7592
14,1,main_road,74.1,3,1,0.42,1.102,1,0,fog,Thu,midday,0,0,weekday,2.0168
16,22,main_road,70.2,4,0,14.58,1.217,0,0,cloudy,Sat,night,1,0,weekend,0.686
17,2,street,49.6,1,0,11.52,1.569,0,1,clear,Thu,night,0,0,weekday,1.3485
14,13,highway,95.3,4,1,19.8,1.713,0,1,fog,Thu,midday,0,0,weekday,1.8919
2,7,main_road,53.3,4,0,5.41,1.435,1,0,clear,Tue,morning_peak,0,0,weekday,2.5455
20,4,street,41.7,1,0,12.08,1.022,1,0,fog,Thu,night,0,0,weekday,2.2071
6,21,street,49.5,1,1,0.48,1.564,1,0,cloudy,Tue,night,0,0,weekday,1.5927
23,22,street,23.5,2,0,10.81,1.694,1,0,rain,Mon,night,0,0,weekday,1.6138
16,8,street,22.8,1,0,8.9,1.574,1,0,clear,Mon,morning_peak,0,0,weekday,3.1694
17,3,highway,119.8,4,1,8.21,1.478,1,0,clear,Sat,night,1,1,weekend,0.55
7,21,main_road,44.2,2,0,5.31,1.729,1,0,clear,Mon,night,0,0,weekday,1.4185
13,8,street,49.4,1,0,8.39,1.573,1,0,clear,Sun,night,1,0,weekend,0.909
20,13,main_road,52.2,3,0,10.66,1.314,0,0,cloudy,Tue,evening_peak,0,0,weekday,2.8538
17,18,street,26.0,2,0,12.92,1.455,0,0,clear,Tue,midday,0,0,weekday,1.9638
7,12,street,25.9,2,1,15.79,1.671,1,0,cloudy,Fri,night,0,0,friday,1.3198
1,18,street,23.5,1,0,8.07,1.646,1,0,heavy_rain,Tue,morning_peak,0,0,weekday,3.5
18,10,street,48.1,1,0,18.19,1.618,1,0,rain,Sat,evening_peak,1,0,weekend,3.5
15,19,main_road,47.4,4,0,14.88,1.303,1,0,cloudy,Sat,night,1,0,weekend,0.7696
21,4,main_road,77.8,2,0,1.72,1.089,1,0,cloudy,Thu,night,0,0,weekday,1.1313
22,13,main_road,59.9,3,0,14.11,1.033,1,0,clear,Mon,morning_peak,0,0,weekday,2.1207
7,21,main_road,63.6,2,0,12.68,1.09,1,0,cloudy,Fri,morning_peak,0,0,friday,2.4622
20,4,highway,89.7,4,1,2.82,1.063,0,0,clear,Wed,evening_peak,0,0,weekday,1.8835
1,7,service_lane,26.9,2,0,6.98,1.363,0,0,rain,Tue,morning_peak,0,0,weekday,3.5
9,2,main_road,51.0,2,0,10.53,1.158,0,1,cloudy,Thu,midday,0,0,weekday,2.2192
6,12,street,34.5,1,0,19.72,1.097,0,0,clear,Tue,night,0,0,weekday,1.5621
13,19,street,33.6,2,0,1.36,1.14,1,0,clear,Sat,evening_peak,1,0,weekend,2.5703
13,2,street,24.9,2,1,12.97,1.165,0,0,clear,Sat,evening_peak,1,0,weekend,1.8226
15,2,street,31.3,2,0,4.89,1.137,1,0,clear,Tue,morning_peak,0,1,weekday,2.3072
22,16,highway,104.3,4,1,12.0,1.366,0,0,cloudy,Sat,night,1,0,weekend,0.55
16,10,main_road,57.1,4,0,18.0,1.145,0,1,cloudy,Wed,morning_peak,0,0,weekday,2.668
14,15,main_road,65.7,3,0,5.72,1.738,1,0,fog,Thu,morning_peak,0,0,weekday,3.2066
8,9,main_road,77.4,2,1,3.35,1.677,1,0,clear,Sun,morning_peak,1,0,weekend,2.3688
14,12,street,36.8,2,0,17.21,1.318,1,0,cloudy,Tue,morning_peak,0,0,weekday,3.4064
13,21,highway,92.1,6,1,11.35,1.384,0,0,clear,Thu,night,0,0,weekday,0.55
19,9,street,23.1,1,0,9.98,1.785,1,0,clear,Tue,night,0,0,weekday,1.3885
6,21,main_road,73.6,2,0,10.45,1.124,1,1,fog,Fri,midday,0,0,friday,3.5
9,2,main_road,41.2,4,0,13.34,1.041,1,0,clear,Wed,morning_peak,0,0,weekday,2.1446
9,1,street,39.4,2,0,13.65,1.103,1,0,clear,Wed,evening_peak,0,0,weekday,3.3174
23,11,main_road,58.5,4,1,1.87,1.781,1,0,clear,Mon,evening_peak,0,0,weekday,3.4734
3,17,service_lane,20.4,1,0,14.23,1.597,0,0,clear,Thu,evening_peak,0,0,weekday,3.0496
20,2,main_road,56.2,2,1,3.02,1.244,1,0,clear,Mon,night,0,0,weekday,1.4106
9,16,main_road,67.5,4,0,16.87,1.541,0,0,clear,Wed,midday,0,0,weekday,1.8186
21,9,street,33.8,2,0,10.49,1.541,1,0,cloudy,Sat,morning_peak,1,0,weekend,3.5
2,16,street,40.9,2,1,12.3,1.602,1,0,fog,Mon,evening_peak,0,0,weekday,3.5
23,13,highway,92.8,5,1,12.72,1.721,0,0,fog,Wed,night,0,0,weekday,1.0665
3,2,street,29.2,2,0,2.81,1.655,1,0,clear,Sun,morning_peak,1,0,weekend,2.5585
2,11,street,24.6,2,0,3.43,1.649,1,0,clear,Fri,midday,0,0,friday,3.3403
11,10,highway,118.6,6,0,1.87,1.551,0,0,fog,Tue,night,0,0,weekday,0.5827
20,14,main_road,46.5,3,1,19.79,1.454,1,0,clear,Thu,midday,0,0,weekday,2.4109
22,16,street,28.7,2,0,8.31,1.437,1,1,clear,Thu,morning_peak,0,0,weekday,3.5
22,1,street,49.2,1,0,2.24,1.004,1,0,clear,Thu,morning_peak,0,0,weekday,2.1731
19,11,street,44.7,2,1,8.97,1.796,1,0,heavy_rain,Thu,night,0,0,weekday,2.1692
13,6,service_lane,26.0,2,1,8.75,1.782,0,0,cloudy,Sun,evening_peak,1,0,weekend,3.09
13,22,highway,102.6,4,1,19.28,1.334,0,0,heavy_rain,Mon,midday,0,1,weekday,1.672
11,19,street,25.9,2,0,0.26,1.733,1,0,heavy_rain,Thu,night,0,0,weekday,1.5779
20,23,main_road,74.8,2,0,7.81,1.578,1,0,cloudy,Fri,midday,0,0,friday,2.438
7,23,main_road,59.0,4,0,9.13,1.561,0,0,clear,Mon,morning_peak,0,0,weekday,1.7908
5,2,highway,98.5,6,1,15.65,1.62,0,0,clear,Mon,evening_peak,0,0,weekday,2.3291
9,18,main_road,44.6,2,0,7.55,1.035,1,0,cloudy,Sat,evening_peak,1,0,weekend,2.6112
11,21,main_road,79.6,2,0,3.95,1.234,1,0,cloudy,Thu,evening_peak,0,0,weekday,2.2627
20,17,main_road,54.1,2,0,2.48,1.618,1,0,rain,Sun,morning_peak,1,0,weekend,3.3996
18,10,service_lane,27.8,1,0,16.53,1.463,1,0,clear,Thu,morning_peak,0,0,weekday,3.1628
5,15,main_road,59.8,4,0,3.98,1.44,1,1,rain,Fri,evening_peak,0,1,friday,3.5
7,19,main_road,78.9,4,1,16.03,1.263,1,1,clear,Fri,night,0,0,friday,0.9415
14,20,main_road,56.9,2,0,5.4,1.095,1,1,fog,Mon,morning_peak,0,0,weekday,3.5
9,12,highway,90.7,4,0,2.58,1.76,1,0,cloudy,Thu,midday,0,1,weekday,1.1664
19,23,highway,115.0,4,1,0.41,1.359,0,0,clear,Mon,midday,0,0,weekday,1.2007
16,18,street,32.0,1,0,0.79,1.23,0,0,clear,Mon,evening_peak,0,0,weekday,3.4876
2,17,service_lane,39.7,1,1,18.47,1.134,0,0,clear,Sat,midday,1,0,weekend,1.9141
12,14,main_road,66.8,2,0,0.26,1.343,1,0,clear,Sun,evening_peak,1,0,weekend,2.8075
12,2,street,44.6,1,0,3.97,1.139,1,0,clear,Sat,morning_peak,1,0,weekend,1.7975
8,16,highway,103.4,4,1,9.47,1.087,0,0,clear,Tue,morning_peak,0,0,weekday,2.0168
3,20,main_road,69.2,4,0,12.61,1.43,1,1,fog,Thu,night,0,0,weekday,1.7951
2,12,highway,83.9,5,1,6.54,1.103,0,0,clear,Wed,morning_peak,0,0,weekday,1.3722
18,23,service_lane,38.2,1,1,10.01,1.285,0,0,rain,Thu,evening_peak,0,0,weekday,3.3989
4,9,street,37.5,2,0,18.05,1.058,1,0,clear,Mon,morning_peak,0,1,weekday,2.0084
16,12,service_lane,34.3,1,1,14.21,1.493,1,0,cloudy,Fri,morning_peak,0,0,friday,3.5
5,19,main_road,75.7,2,1,5.81,1.16,1,0,clear,Sun,midday,1,0,weekend,1.1397
17,14,main_road,64.7,2,0,15.88,1.739,0,1,clear,Tue,night,0,0,weekday,1.3588
4,16,street,31.2,1,0,1.38,1.173,0,0,clear,Fri,night,0,0,friday,0.9762
1,13,street,22.7,2,0,9.45,1.1,0,0,clear,Tue,midday,0,0,weekday,2.4576
14,20,street,24.6,1,0,8.79,1.33,1,0,clear,Wed,midday,0,0,weekday,2.2014
14,18,main_road,61.9,2,0,17.33,1.361,0,0,clear,Tue,morning_peak,0,0,weekday,2.1878
11,2,street,23.4,2,0,0.78,1.467,1,0,rain,Sat,night,1,0,weekend,1.3529
21,8,main_road,42.8,2,0,5.29,1.69,0,0,rain,Wed,evening_peak,0,0,weekday,3.5
9,20,main_road,49.2,2,1,14.99,1.249,1,1,clear,Thu,midday,0,0,weekday,2.2223
4,15,main_road,71.2,2,0,11.92,1.727,0,0,clear,Tue,evening_peak,0,0,weekday,2.0945
19,14,street,29.8,2,0,15.69,1.793,1,0,clear,Sat,midday,1,0,weekend,2.2296
11,13,highway,97.4,6,1,12.7,1.031,0,0,clear,Thu,midday,0,0,weekday,0.7502
1,8,main_road,40.2,2,1,18.71,1.117,1,0,rain,Sun,midday,1,0,weekend,2.921
23,4,main_road,66.8,4,0,19.48,1.526,0,0,clear,Sun,evening_peak,1,0,weekend,2.2844
11,17,main_road,53.4,2,0,17.15,1.322,0,0,clear,Tue,morning_peak,0,0,weekday,2.1368
18,8,street,30.4,1,0,1.25,1.327,1,0,fog,Sat,morning_peak,1,0,weekend,3.3364
19,18,main_road,75.4,4,1,18.43,1.641,1,1,clear,Fri,evening_peak,0,0,friday,3.5
12,23,main_road,52.1,3,0,2.33,1.031,0,1,clear,Sun,midday,1,0,weekend,1.7319
10,2,main_road,42.0,4,0,9.06,1.491,1,0,rain,Mon,evening_peak,0,0,weekday,3.5
5,3,main_road,80.0,2,0,0.22,1.144,1,0,clear,Wed,morning_peak,0,0,weekday,1.6848
16,17,main_road,65.7,2,0,15.78,1.351,1,0,clear,Wed,night,0,0,weekday,1.0737
5,12,highway,86.5,5,1,2.41,1.645,0,0,clear,Fri,morning_peak,0,0,friday,1.3724
17,20,service_lane,28.2,1,0,7.94,1.404,0,0,clear,Sun,morning_peak,1,0,weekend,2.624
14,4,service_lane,36.8,2,1,9.77,1.546,0,0,clear,Mon,night,0,0,weekday,1.1265
4,9,service_lane,27.5,2,0,1.55,1.544,0,0,heavy_rain,Mon,morning_peak,0,0,weekday,3.5
16,18,main_road,70.8,2,0,16.94,1.749,0,0,clear,Tue,evening_peak,0,0,weekday,2.89
10,16,street,29.3,2,1,10.21,1.475,1,1,rain,Fri,morning_peak,0,0,friday,3.5
22,17,street,25.1,2,0,0.61,1.657,1,0,cloudy,Tue,morning_peak,0,0,weekday,3.5
4,19,main_road,76.1,2,0,14.93,1.624,1,0,cloudy,Wed,morning_peak,0,0,weekday,2.9715
23,13,street,42.1,2,0,18.94,1.212,0,0,cloudy,Thu,midday,0,0,weekday,1.9829
7,10,street,34.9,1,0,8.77,1.336,1,0,rain,Fri,evening_peak,0,0,friday,3.5
16,9,highway,101.3,5,1,12.47,1.246,0,0,clear,Mon,morning_peak,0,0,weekday,1.2572
15,3,main_road,69.0,2,1,19.47,1.452,1,0,cloudy,Thu,night,0,0,weekday,1.0708
16,10,main_road,64.8,3,0,1.26,1.297,0,0,rain,Sun,night,1,0,weekend,0.7358
23,4,main_road,68.9,4,0,19.81,1.268,1,1,cloudy,Sun,morning_peak,1,0,weekend,3.4479
8,11,highway,118.7,6,0,3.58,1.428,0,0,clear,Sun,evening_peak,1,0,weekend,2.0085
9,11,service_lane,31.0,2,0,3.51,1.293,0,0,clear,Mon,morning_peak,0,0,weekday,2.9563
19,6,main_road,76.2,2,1,8.43,1.378,0,0,clear,Tue,evening_peak,0,0,weekday,2.8375
11,6,street,38.0,1,0,0.94,1.622,1,1,cloudy,Thu,night,0,0,weekday,1.8439
17,22,street,41.2,1,0,18.99,1.246,0,0,clear,Sat,morning_peak,1,0,weekend,2.1164
15,9,main_road,66.4,2,0,16.47,1.033,1,0,clear,Tue,evening_peak,0,0,weekday,2.0902
15,21,main_road,54.7,3,0,3.58,1.543,1,0,fog,Sat,midday,1,0,weekend,1.914
6,11,highway,117.7,4,0,8.32,1.619,0,0,cloudy,Thu,morning_peak,0,0,weekday,2.1486
12,8,main_road,58.8,4,0,11.3,1.432,1,0,clear,Thu,evening_peak,0,0,weekday,3.0075
2,5,street,30.9,1,0,11.77,1.668,1,0,heavy_rain,Sat,morning_peak,1,0,weekend,3.5
20,5,street,43.5,2,1,4.22,1.744,1,0,rain,Thu,night,0,0,weekday,2.1841
